County,5figgrid,x,y,,,6figgrid,,dum_x,dum_y,gamecov_present,gamecov_poss,gamecov_absent,Advert_presence,Advert_details,gamebird_breed,gamebird_winter,pheasant_breed,pheasant_wint,rlp_breed,rlp_wint,APHA_rel_ph&rlp,logAPHA_rel_ph&rlp,APHA_rel_present,broad_wood,conif_wood,arable,imp_grass,semnat_grass,mountain,saltwater,freshwater,coastal,built_up,habitat_div_shannon
Devon,SX66D,260,66,260,066,260066,26066,260500,66500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,91.5,8.5,0,0,0,0,0.290814402
Devon,SX66E,260,68,260,068,260068,26068,260500,68500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,97.75,2.25,0,0,0,0,0.107615354
Devon,SX67A,260,70,260,070,260070,26070,260500,70500,0,0,1,0,,0,2,0,2,0,0,0,0,0,0,0.5,0,0,99.5,0,0,0,0,0,0.031479066
Devon,SX67B,260,72,260,072,260072,26072,260500,72500,0,0,1,0,,1,0,1,0,0,0,0,0,0,0.25,1.25,0,3.25,93.75,1.25,0,0,0,0.25,0.311374596
Devon,SX67C,260,74,260,074,260074,26074,260500,74500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0.75,6.5,0,13.25,76.25,2.5,0,0,0,1,0.827198362
Devon,SX67D,260,76,260,076,260076,26076,260500,76500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,98,0,0,0,0,0,0.098039113
Devon,SX67E,260,78,260,078,260078,26078,260500,78500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,46,54,0,0,0,0,0.689943758
Devon,SX68A,260,80,260,080,260080,26080,260500,80500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,94.75,0,0,0,0,0.210620319
Devon,SX68B,260,82,260,082,260082,26082,260500,82500,0,#N/A,1,0,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
Devon,SX68C,260,84,260,084,260084,26084,260500,84500,0,#N/A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
Devon,SX68D,260,86,260,086,260086,26086,260500,86500,0,#N/A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
Devon,SX68E,260,88,260,088,260088,26088,260500,88500,0,#N/A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,66.25,34,0,0,0,0,0.639569538
Devon,SX69A,260,90,260,090,260090,26090,260500,90500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.75,97.25,1,0,0,0,0,0.143967264
Devon,SX69B,260,92,260,092,260092,26092,260500,92500,0,0,1,0,,1,0,1,0,0,0,0,0,0,6.75,0,0,33.5,59.25,0,0,0,0,0.5,0.884927856
Devon,SX69C,260,94,260,094,260094,26094,260500,94500,0,0,1,0,,2,0,2,0,0,0,0,0,0,9.5,0.5,8,68.5,4.75,1,0,0,0,8.25,1.107948155
Devon,SX69D,260,96,260,096,260096,26096,260500,96500,0,2,0,0,,4,4,4,4,0,0,0,0,0,10.5,0,30,58,0,0,0,0,0,1.5,0.976777647
Devon,SX69E,260,98,260,098,260098,26098,260500,98500,1,0,0,0,,1,2,1,2,0,0,0,0,0,20,7,32.5,39.75,0,0.75,0,0,0,0.25,1.291705857
Devon,SS60A,260,100,260,100,260100,260100,260500,100500,0,0,1,0,,4,2,4,2,0,0,0,0,0,11,0,25.25,60.75,0,0.25,0,0,0,2.5,1.000307641
Devon,SS60B,260,102,260,102,260102,260102,260500,102500,0,0,1,0,,3,2,3,2,0,0,0,0,0,5.5,0,20.5,71.75,0,0,0,0,0,2.75,0.821416479
Devon,SS60C,260,104,260,104,260104,260104,260500,104500,0,0,1,0,,2,2,2,2,0,0,0,0,0,12.75,0,22.5,63.25,0,0,0,0,0,1.5,0.950954359
Devon,SS60D,260,106,260,106,260106,260106,260500,106500,0,0,1,0,,2,0,2,0,0,0,0,0,0,2.75,0,30.5,65,0,0,0,0.25,0,1.75,0.826778182
Devon,SS60E,260,108,260,108,260108,260108,260500,108500,0,1,0,0,,3,3,3,3,0,0,0,0,0,13.5,1.25,26.5,54.25,0,0.25,0,0,0,4.5,1.163339985
Devon,SS61A,260,110,260,110,260110,260110,260500,110500,0,0,1,20,"Fox and Hounds Country Hotel, Chulmleigh, Devon – EX18 7JZ (Pheasant) https://www.foxandhoundshotel.co.uk/devon-activities-attractions/shooting-in-devon/ Google Earth – 260, 110",3,0,3,0,0,0,0,0,0,11.5,0.5,22.25,65.25,0,0.25,0,0,0,0.25,0.918133893
Devon,SS61B,260,112,260,112,260112,260112,260500,112500,0,0,1,0,,3,2,3,2,0,0,0,0,0,4,0.25,21.5,70,0,3,0,0,0,0.75,0.865779493
Devon,SS61C,260,114,260,114,260114,260114,260500,114500,0,0,1,0,,3,4,3,4,0,0,0,0,0,11.5,1.5,22.5,63.25,0,0,0,0,0,1.5,1.000070636
Devon,SS61D,260,116,260,116,260116,260116,260500,116500,0,0,1,0,,4,3,4,3,0,0,0,0,0,3.5,0,8.5,87.25,0,0,0,0.25,0,0.75,0.497545713
Devon,SS61E,260,118,260,118,260118,260118,260500,118500,0,3,0,0,,3,0,3,0,0,0,0,0,0,11.25,11.75,6.75,69.5,0,0,0,0,0,1.5,0.995216603
Devon,SS62A,260,120,260,120,260120,260120,260500,120500,2,0,0,0,,3,7,3,5,0,2,1000,3.000434077,1,22.5,0.75,4.25,70,0,0,0,0,0,2.5,0.848438862
Devon,SS62B,260,122,260,122,260122,260122,260500,122500,0,0,1,0,,2,5,2,5,0,0,0,0,0,13.25,3.75,16.5,66,0,0,0,0,0,0.75,0.999168615
Devon,SS62C,260,124,260,124,260124,260124,260500,124500,3,0,0,0,,5,6,4,6,1,0,0,0,0,15.25,0,25.75,57.25,0,0.75,0,0,0,1.25,1.046928817
Devon,SS62D,260,126,260,126,260126,260126,260500,126500,4,1,0,0,,7,7,5,5,2,2,0,0,0,2.5,0,34.25,62.75,0,0,0,0,0,0.5,0.778118997
Devon,SS62E,260,128,260,128,260128,260128,260500,128500,0,1,0,0,,1,4,1,4,0,0,0,0,0,12.75,0.5,8.5,76.75,0,0,0,0,0,1.25,0.756498117
Devon,SS63A,260,130,260,130,260130,260130,260500,130500,0,0,1,0,,3,3,3,3,0,0,0,0,0,6.25,1.5,8.75,79.5,0,0,0,0,0,4,0.760581062
Devon,SS63B,260,132,260,132,260132,260132,260500,132500,0,2,0,0,,3,5,3,5,0,0,0,0,0,8.25,3.75,29.25,57.25,0,0,0,0,0,1.5,1.070832676
Devon,SS63C,260,134,260,134,260134,260134,260500,134500,0,0,1,0,,3,1,3,1,0,0,0,0,0,19.25,4.5,14.75,60.75,0,0,0,0,0,0.75,1.078504082
Devon,SS63D,260,136,260,136,260136,260136,260500,136500,0,0,1,0,,2,2,2,2,0,0,0,0,0,24.25,1.5,11.25,62.75,0,0,0,0,0,0.5,0.971262419
Devon,SS63E,260,138,260,138,260138,260138,260500,138500,0,0,1,0,,4,2,2,2,2,0,0,0,0,29,2.5,1.25,67,0,0,0,0,0,0.25,0.789279514
Devon,SS64A,260,140,260,140,260140,260140,260500,140500,0,0,1,0,,2,1,2,1,0,0,0,0,0,26.75,2.75,2.5,67.25,0,0,0,0.25,0,0.5,0.852066948
Devon,SS64B,260,142,260,142,260142,260142,260500,142500,0,0,1,0,,4,1,4,1,0,0,0,0,0,6,0,2,92,0,0,0,0,0,0,0.323756183
Devon,SS64C,260,144,260,144,260144,260144,260500,144500,0,0,1,0,,4,3,4,3,0,0,0,0,0,7.5,0,0.5,90.75,0,0,0,0,0,1.5,0.371840705
Devon,SS64D,260,146,260,146,260146,260146,260500,146500,0,0,1,0,,4,4,4,4,0,0,0,0,0,14.75,0,3.75,64.25,1.75,12.25,0,0,2.75,0.5,1.142985237
Devon,SS64E,260,148,260,148,260148,260148,260500,148500,0,0,1,0,,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,8.5,0.75,0,11.75,0,0.65735819
Devon,SX64H,262,44,262,044,262044,26244,262500,44500,0,0,1,0,,0,2,0,2,0,0,0,0,0,0,0,2,3.75,3.75,0,0.25,0,5.25,0,0.494189658
Devon,SX64I,262,46,262,046,262046,26246,262500,46500,1,0,0,0,,3,0,3,0,0,0,0,0,0,6.75,0,54.75,33.5,2.75,0,0,0,0.5,2.25,1.088814367
Devon,SX64J,262,48,262,048,262048,26248,262500,48500,0,0,1,0,,3,4,3,4,0,0,0,0,0,27.5,0,25.75,25.75,2,0,0,0,17.75,1,1.484890904
Devon,SX65F,262,50,262,050,262050,26250,262500,50500,0,0,1,0,,4,4,4,4,0,0,0,0,0,18.25,4,19.75,50.25,2.75,0,0,0,4.25,0.75,1.375082204
Devon,SX65G,262,52,262,052,262052,26252,262500,52500,6,1,0,0,,6,5,4,5,2,0,0,0,0,2.5,1,44,47.75,2.5,0,0,0,0,2.75,1.043514032
Devon,SX65H,262,54,262,054,262054,26254,262500,54500,2,0,0,0,,6,3,5,3,1,0,0,0,0,8,0,24.25,46.25,3.5,0,0,0,0,17.75,1.326452347
Devon,SX65I,262,56,262,056,262056,26256,262500,56500,0,0,1,0,,3,2,3,2,0,0,0,0,0,12.75,3.25,11.75,34.75,0,0,0,0,0,37.25,1.36072523
Devon,SX65J,262,58,262,058,262058,26258,262500,58500,0,0,1,0,,3,2,3,2,0,0,0,0,0,19.25,0,0.25,71.25,1.25,8.5,0,0,0,0,0.837982167
Devon,SX66F,262,60,262,060,262060,26260,262500,60500,1,0,0,0,,2,3,2,3,0,0,0,0,0,8.75,0,1.5,40,49.75,0,0,0,0,0,0.990006523
Devon,SX66G,262,62,262,062,262062,26262,262500,62500,0,0,1,0,,1,0,1,0,0,0,0,0,0,0.75,0,0,0.25,99.25,0,0,0,0,0,0.059146858
Devon,SX66H,262,64,262,064,262064,26264,262500,64500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,79.25,20.75,0,0,0,0,0.510625465
Devon,SX66I,262,66,262,066,262066,26266,262500,66500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,81.5,0,0,0,0,0.478891139
Devon,SX66J,262,68,262,068,262068,26268,262500,68500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,26.25,73.75,0,0,0,0,0.57565563
Devon,SX67F,262,70,262,070,262070,26270,262500,70500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,81.25,18.75,0,0,0,0,0.482577565
Devon,SX67G,262,72,262,072,262072,26272,262500,72500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0.25,0.75,0,4.75,94.25,0,0,0,0,0,0.252223014
Devon,SX67H,262,74,262,074,262074,26274,262500,74500,0,0,1,0,,0,0,0,0,0,0,0,0,0,1,0.5,0,9.75,88.5,0,0,0,0,0.5,0.434123764
Devon,SX67I,262,76,262,076,262076,26276,262500,76500,0,0,1,0,,2,0,2,0,0,0,0,0,0,0,12.5,0,0,87.5,0,0,0,0,0,0.376770161
Devon,SX67J,262,78,262,078,262078,26278,262500,78500,0,0,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,1.25,98,0,0,0,0,0,0.120625688
Devon,SX68F,262,80,262,080,262080,26280,262500,80500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,78,22,0,0,0,0,0.526907961
Devon,SX68G,262,82,262,082,262082,26282,262500,82500,0,#N/A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,70.5,0,0,0,0,0.606568098
Devon,SX68H,262,84,262,084,262084,26284,262500,84500,0,#N/A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,29,71,0,0,0,0,0.602151683
Devon,SX68I,262,86,262,086,262086,26286,262500,86500,0,#N/A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,46.5,0,0,0,0,0.690695176
Devon,SX68J,262,88,262,088,262088,26288,262500,88500,0,#N/A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,51.75,48.25,0,0,0,0,0.692534555
Devon,SX69F,262,90,262,090,262090,26290,262500,90500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,0,0,0,0,0.167944148
Devon,SX69G,262,92,262,092,262092,26292,262500,92500,0,0,1,0,,3,1,3,1,0,0,0,0,0,13,0.25,0,10.75,75.5,0,0,0,0,0.75,0.768840522
Devon,SX69H,262,94,262,094,262094,26294,262500,94500,0,0,1,0,,2,0,2,0,0,0,0,0,0,6,0,8.75,83.25,0.5,0,0,0,0,1.75,0.631869237
Devon,SX69I,262,96,262,096,262096,26296,262500,96500,0,0,1,0,,4,3,4,3,0,0,0,0,0,10,0,3,86.5,0,0,0,0,0,0.25,0.4758812
Devon,SX69J,262,98,262,098,262098,26298,262500,98500,0,0,1,0,,5,2,5,2,0,0,0,0,0,15.5,5.75,12.75,61.25,1,1.75,0,0,0,2.25,1.218264115
Devon,SS60F,262,100,262,100,262100,262100,262500,100500,0,0,1,0,,2,3,2,3,0,0,0,0,0,6.75,4,44.25,42.5,0,0,0,0.25,0,2.75,1.14894662
Devon,SS60G,262,102,262,102,262102,262102,262500,102500,0,0,1,0,,3,2,3,2,0,0,0,0,0,3.75,0,27.5,68,0,0,0,0,0,1,0.786450877
Devon,SS60H,262,104,262,104,262104,262104,262500,104500,1,0,0,0,,3,3,3,3,0,0,0,0,0,3,3,27,64.5,0,0.75,0,0,0,1,0.929497265
Devon,SS60I,262,106,262,106,262106,262106,262500,106500,5,0,0,0,,3,1,3,1,0,0,600,2.778874472,1,9.5,0,20.25,64.75,0,0.5,0,0.25,0,4.75,1.014645151
Devon,SS60J,262,108,262,108,262108,262108,262500,108500,2,0,0,0,,2,2,2,2,0,0,0,0,0,3.75,1.25,18.75,67,0,0,0,0,0,9.25,0.980294486
Devon,SS61F,262,110,262,110,262110,262110,262500,110500,3,0,0,0,,3,3,3,3,0,0,0,0,0,24,1.25,27.5,45.5,0,0,0,0,0,2.25,1.195967634
Devon,SS61G,262,112,262,112,262112,262112,262500,112500,0,0,1,0,,6,4,4,4,2,0,0,0,0,7.5,0.25,30.75,59.5,0,0,0,0,0,1.25,0.935573045
Devon,SS61H,262,114,262,114,262114,262114,262500,114500,2,0,0,0,,2,2,2,2,0,0,0,0,0,27.5,10.25,11.25,51,0.25,0,0,0,0,0,1.192679244
Devon,SS61I,262,116,262,116,262116,262116,262500,116500,4,0,0,0,,3,4,2,3,1,1,150,2.178976947,1,9,0.25,12.25,77.25,0.5,0,0,0,0,0.75,0.751488392
Devon,SS61J,262,118,262,118,262118,262118,262500,118500,0,0,1,0,,2,0,2,0,0,0,0,0,0,12.5,10.25,6,69,1.75,0,0,0,0,0.75,1.025746349
Devon,SS62F,262,120,262,120,262120,262120,262500,120500,0,0,1,0,,2,3,2,3,0,0,0,0,0,14.5,7.25,10.5,67.75,0.25,0,0,0,0,0,0.985659213
Devon,SS62G,262,122,262,122,262122,262122,262500,122500,0,2,0,0,,5,4,5,4,0,0,0,0,0,5.5,4.5,23.75,66.25,0,0,0,0,0,0.5,0.939765298
Devon,SS62H,262,124,262,124,262124,262124,262500,124500,0,2,0,0,,6,4,4,4,2,0,0,0,0,7.75,3.25,18.5,66.5,0,0.75,0,0,0,4,1.05848544
Devon,SS62I,262,126,262,126,262126,262126,262500,126500,0,0,1,0,,5,4,5,4,0,0,0,0,0,7.75,1,17,73.75,0,0.75,0,0,0,0.25,0.821724691
Devon,SS62J,262,128,262,128,262128,262128,262500,128500,3,0,0,0,,5,5,5,5,0,0,0,0,0,12.25,1.25,9.75,75.25,0,0,0,0.25,0,1.5,0.830903121
Devon,SS63F,262,130,262,130,262130,262130,262500,130500,0,0,1,0,,4,5,4,5,0,0,0,0,0,7.5,2.75,3.5,84.5,0,0,0,0.25,0,2,0.645960327
Devon,SS63G,262,132,262,132,262132,262132,262500,132500,2,0,0,0,,2,3,2,3,0,0,550,2.741151599,1,4,1.25,18.25,75.25,0,0,0,0,0,1.75,0.778737597
Devon,SS63H,262,134,262,134,262134,262134,262500,134500,4,0,0,0,,3,3,3,3,0,0,500,2.699837726,1,9.5,8.75,11.25,68,0,0,0,0,0,2,1.023059818
Devon,SS63I,262,136,262,136,262136,262136,262500,136500,0,1 [0],0,0,,3,0,3,0,0,0,0,0,0,16.5,4,4.5,74.75,0,0,0,0,0,0.25,0.798119666
Devon,SS63J,262,138,262,138,262138,262138,262500,138500,0,0,1,0,,2,2,2,2,0,0,0,0,0,16,1.5,0,80.75,1,0,0,0,0,0.5,0.60140527
Devon,SS64F,262,140,262,140,262140,262140,262500,140500,0,0,1,0,,4,1,3,1,1,0,0,0,0,4.25,2.25,15.75,78,0,0,0,0,0,0.25,0.719486544
Devon,SS64G,262,142,262,142,262142,262142,262500,142500,0,0,1,0,,4,6,4,4,0,2,0,0,0,2,0,3.25,93,0,0,0,0,0,1.75,0.32789015
Devon,SS64H,262,144,262,144,262144,262144,262500,144500,0,0,1,0,,4,3,4,3,0,0,0,0,0,5.5,0,0.75,92.25,0.75,0,0,0,0,1.25,0.362107473
Devon,SS64I,262,146,262,146,262146,262146,262500,146500,0,0,1,0,,5,3,3,3,2,0,0,0,0,33.75,0,0,49.5,2.5,14.5,0,0,0,0.5,1.113383514
Devon,SS64J,262,148,262,148,262148,262148,262500,148500,0,0,1,0,,1,0,1,0,0,0,0,0,0,1,0,0,5.75,0,3.5,0.25,0,21,0,0.670318937
Devon,SX64L,264,42,264,042,264042,26442,264500,42500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,6,0.25,0.225253553
Devon,SX64M,264,44,264,044,264044,26444,264500,44500,0,2,0,0,,2,0,2,0,0,0,0,0,0,0,0,16,26.5,10.75,0.25,2,0,11.5,13.25,1.494642363
Devon,SX64N,264,46,264,046,264046,26446,264500,46500,2,0,0,0,,4,3,4,3,0,0,0,0,0,5.75,0,54.25,33,6,0,0,0,0,0.75,1.067353198
Devon,SX64P,264,48,264,048,264048,26448,264500,48500,0,0,1,0,,2,4,2,4,0,0,0,0,0,2.5,0,74,22.25,0.75,0,0,0.25,0,0.5,0.727585665
Devon,SX65K,264,50,264,050,264050,26450,264500,50500,0,0,1,0,,3,2,3,2,0,0,0,0,0,1,1.75,30,48.75,11.5,0,0,0,0,7.25,1.267269321
Devon,SX65L,264,52,264,052,264052,26452,264500,52500,0,0,1,0,,0,2,0,2,0,0,0,0,0,4.75,0,25.5,59.25,8,0,0,0,0,3.25,1.116726252
Devon,SX65M,264,54,264,054,264054,26454,264500,54500,0,0,1,0,,2,2,2,2,0,0,0,0,0,5.25,0,6,80,0.5,0,0,0,0,8.5,0.738059374
Devon,SX65N,264,56,264,056,264056,26456,264500,56500,0,0,1,0,,2,0,2,0,0,0,0,0,0,6,0.25,2.75,50,25.25,3.25,0,0,0,12.75,1.350672623
Devon,SX65P,264,58,264,058,264058,26458,264500,58500,0,0,1,0,,3,2,3,2,0,0,0,0,0,4,0.25,0,18.5,75,2.5,0,0,0,0,0.763886134
Devon,SX66K,264,60,264,060,264060,26460,264500,60500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0.75,0,0,8.25,90.25,0.5,0,0,0,0,0.361606326
Devon,SX66L,264,62,264,062,264062,26462,264500,62500,0,0,1,0,,1,0,1,0,0,0,0,0,0,1.25,0.25,0,0,98.5,0,0,0,0,0,0.084640928
Devon,SX66M,264,64,264,064,264064,26464,264500,64500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,26.25,0,0,0,0,0.57565563
Devon,SX66N,264,66,264,066,264066,26466,264500,66500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,25.75,74,0,0.25,0,0,0.587155836
Devon,SX66P,264,68,264,068,264068,26468,264500,68500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,98.25,0,0,0,0,0.088143176
Devon,SX67K,264,70,264,070,264070,26470,264500,70500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75,88.25,0,0,0,0,0.361914144
Devon,SX67L,264,72,264,072,264072,26472,264500,72500,0,0,1,0,,2,1,2,1,0,0,0,0,0,4.5,2,0,27,60,6.5,0,0,0,0.75,1.092170319
Devon,SX67M,264,74,264,074,264074,26474,264500,74500,0,0,1,0,,2,0,2,0,0,0,0,0,0,0.25,5,0,3.5,90.25,1,0,0,0,0,0.420735626
Devon,SX67N,264,76,264,076,264076,26476,264500,76500,0,0,1,0,,2,1,2,1,0,0,0,0,0,0.75,57.5,0,3.75,38.5,0,0,0,0,0,0.845508041
Devon,SX67P,264,78,264,078,264078,26478,264500,78500,0,0,1,0,,3,0,2,0,1,0,0,0,0,3.25,13,0,29.25,53,0,0,0,0,1.75,1.143440642
Devon,SX68K,264,80,264,080,264080,26480,264500,80500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0.25,93.25,5.75,0,0,0,0,0.290417471
Devon,SX68L,264,82,264,082,264082,26482,264500,82500,0,#N/A,1,0,,0,0,0,0,0,0,0,0,0,1.25,61.5,0,0,36.5,0.5,0,0,0,0,0.748106864
Devon,SX68M,264,84,264,084,264084,26484,264500,84500,0,#N/A,1,0,,2,0,2,0,0,0,0,0,0,0,43.5,0,0,56.5,0,0,0,0,0,0.684673217
Devon,SX68N,264,86,264,086,264086,26486,264500,86500,0,#N/A,1,0,,2,0,2,0,0,0,0,0,0,0.75,0.25,0,3.5,96,0,0,0,0,0,0.208198421
Devon,SX68P,264,88,264,088,264088,26488,264500,88500,0,#N/A,1,0,,1,0,1,0,0,0,0,0,0,0.25,0,0,3.75,95,1.25,0,0,0,0,0.241610662
Devon,SX69K,264,90,264,090,264090,26490,264500,90500,0,0,1,0,,3,2,3,2,0,0,0,0,0,4,0,0,7.75,87.25,1,0,0,0,0.25,0.506992456
Devon,SX69L,264,92,264,092,264092,26492,264500,92500,0,0,1,0,,2,2,2,2,0,0,250,2.399673721,1,15.25,0,1.75,55.5,19.5,0,0,0,0,8.25,1.208975475
Devon,SX69M,264,94,264,094,264094,26494,264500,94500,0,0,1,0,,2,5,2,4,0,1,0,0,0,17.5,2.25,34.75,41.25,0,0,0,0.25,0,3.75,1.261077583
Devon,SX69N,264,96,264,096,264096,26496,264500,96500,4,0,0,0,,5,4,5,4,0,0,0,0,0,14.5,0.25,32,51.25,0,0,0,0,0,2,1.080419181
Devon,SX69P,264,98,264,098,264098,26498,264500,98500,0,0,1,0,,3,2,3,2,0,0,750,2.875639937,1,8.5,0,24,65.5,0,0,0,0.25,0,2,0.922404517
Devon,SS60K,264,100,264,100,264100,264100,264500,100500,0,0,1,0,,2,0,2,0,0,0,0,0,0,3.5,0,64,27.5,0,0,0,0.5,0,5,0.934256849
Devon,SS60L,264,102,264,102,264102,264102,264500,102500,0,0,1,0,,3,2,3,2,0,0,0,0,0,8.5,0.25,22,68.5,0,0.25,0,0,0,0.5,0.858251315
Devon,SS60M,264,104,264,104,264104,264104,264500,104500,0,1,0,0,,3,3,3,3,0,0,0,0,0,5.5,0,40.75,52.75,0,0,0,0,0,1.25,0.917509527
Devon,SS60N,264,106,264,106,264106,264106,264500,106500,0,1,0,0,,3,3,3,3,0,0,0,0,0,7.5,0,53.5,37.75,0,0.25,0,0,0,1,0.957691493
Devon,SS60P,264,108,264,108,264108,264108,264500,108500,0,0,1,0,,4,3,3,3,1,0,0,0,0,8,13.5,53,24.5,0,0,0,0.5,0,0.5,1.206453599
Devon,SS61K,264,110,264,110,264110,264110,264500,110500,0,0,1,0,,4,3,4,3,0,0,0,0,0,3.5,0.5,25.25,68.5,0,0,0,0,0,1.75,0.821310371
Devon,SS61L,264,112,264,112,264112,264112,264500,112500,1,0,0,0,,6,3,4,3,2,0,0,0,0,21.25,2,22.75,53.75,0,0,0,0,0,0,1.077895185
Devon,SS61M,264,114,264,114,264114,264114,264500,114500,0,1,0,0,,2,2,2,2,0,0,0,0,0,13,8.25,24,55,0,0,0,0,0,0.5,1.168872522
Devon,SS61N,264,116,264,116,264116,264116,264500,116500,0,0,1,0,,4,0,4,0,0,0,0,0,0,6.5,0.5,16.25,76.75,0,0,0,0,0,0.25,0.71750762
Devon,SS61P,264,118,264,118,264118,264118,264500,118500,0,0,1,0,,3,2,3,2,0,0,0,0,0,18,3.75,9.75,66,2.25,0,0,0,0,0,1.01837288
Devon,SS62K,264,120,264,120,264120,264120,264500,120500,1,0,0,0,,4,3,4,3,0,0,0,0,0,14.25,10,8.5,66,0.75,0,0,0,0,1,1.07442953
Devon,SS62L,264,122,264,122,264122,264122,264500,122500,0,1,0,0,,7,7,5,6,2,1,0,0,0,2.5,1.5,12.25,83,0,0,0,0,0,0.5,0.59356912
Devon,SS62M,264,124,264,124,264124,264124,264500,124500,2,1,0,0,,3,5,2,5,1,0,0,0,0,3.25,2.25,37.5,57,0,0,0,0,0,0.25,0.899929558
Devon,SS62N,264,126,264,126,264126,264126,264500,126500,1,1,0,0,,3,9,3,5,0,4,0,0,0,6.25,2.5,31.75,58.25,0,0,0,0,0,1,0.990619277
Devon,SS62P,264,128,264,128,264128,264128,264500,128500,1,1,0,0,,5,7,5,7,0,0,0,0,0,13.5,10,5.5,70.25,0,0,0,0,0,0.75,0.944872673
Devon,SS63K,264,130,264,130,264130,264130,264500,130500,11,1,0,0,,5,7,4,7,1,0,0,0,0,12.5,5.75,1,80.25,0,0,0,0,0,0.75,0.683465378
Devon,SS63L,264,132,264,132,264132,264132,264500,132500,5,0,0,0,,4,10,3,7,1,3,0,0,0,6.5,3,3.25,86.5,0,0,0,0,0,0.25,0.534653355
Devon,SS63M,264,134,264,134,264134,264134,264500,134500,1,2,0,0,,3,2,3,2,0,0,200,2.303196057,1,4.25,0,2.75,92.75,0,0,0,0,0,0.5,0.329346372
Devon,SS63N,264,136,264,136,264136,264136,264500,136500,0,0,1,0,,0,2,0,2,0,0,0,0,0,6.25,0,0,90.25,0,0,0,0,0,4.25,0.400096868
Devon,SS63P,264,138,264,138,264138,264138,264500,138500,0,0,1,0,,3,0,3,0,0,0,0,0,0,11,0,1,88,0,0,0,0,0,0.5,0.427836896
Devon,SS64K,264,140,264,140,264140,264140,264500,140500,0,0,1,0,,4,1,3,1,1,0,0,0,0,10.25,4.25,0,81,0,0,0,4.5,0,0,0.677942866
Devon,SS64L,264,142,264,142,264142,264142,264500,142500,0,0,1,0,,2,0,2,0,0,0,0,0,0,2.75,1.25,0,94.25,0,0.25,0,1,0,1,0.3164948
Devon,SS64M,264,144,264,144,264144,264144,264500,144500,0,0,1,0,,4,4,4,4,0,0,0,0,0,15.75,0,0,83.5,0.25,0,0,0,0,0.75,0.493357168
Devon,SS64N,264,146,264,146,264146,264146,264500,146500,0,0,1,0,,3,2,3,2,0,0,0,0,0,38.25,0.25,0,57.25,2,2,0,0,0,0,0.858359872
Devon,SS64P,264,148,264,148,264148,264148,264500,148500,0,0,1,0,,3,2,3,2,0,0,0,0,0,26.75,0,1.25,22.25,6,3,0.75,0,13.5,1,1.368973997
Devon,SX63U,266,38,266,038,266038,26638,266500,38500,0,0,1,0,,2,3,2,3,0,0,0,0,0,1.5,0,7,2.75,6.75,0,0.5,0,5.75,3.75,0.843759721
Devon,SX64Q,266,40,266,040,266040,26640,266500,40500,0,0,1,0,,2,2,2,2,0,0,0,0,0,0.25,0,9.25,3.25,0.25,0.25,3.25,0,4.5,6.5,0.805078131
Devon,SX64R,266,42,266,042,266042,26642,266500,42500,4,0,0,0,,4,2,4,2,0,0,0,0,0,5.25,0,14,25.5,3,0,1,0,14,21.25,1.534052716
